subject_id,session_id,epoch_idx,label_name,label_idx,n_channels,n_samples,fs,path_h5
11,S001,205,mano,92,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,206,chiamare,5,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,207,domani,44,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,208,sopra,37,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,209,chiudere,21,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,210,sapere,16,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,211,poi,35,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,212,poco,31,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,213,fare,12,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,214,sotto,38,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,215,felicità,102,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,216,guerra,89,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,217,quello,65,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,218,noi,60,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S001,219,prima,47,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S001.h5
11,S002,0,arrivare,0,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,1,loro,62,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,2,domani,44,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,3,adesso,34,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,4,chiedere,6,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,5,casa,77,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,6,parte,75,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,7,essere,11,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,8,bere,23,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,9,mettere,13,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,10,brutto,69,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,11,tristezza,103,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,12,grande,70,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,13,aprire,20,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,14,mano,92,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,15,lei,59,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,16,questo,64,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,17,dolore,108,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,18,voi,61,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,19,conoscere,7,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,20,lui,58,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,21,nuovo,72,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,22,bene,27,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,23,poco,31,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,24,trovare,18,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,25,cibo,84,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,26,felicità,102,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,27,problema,78,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,28,sentire,17,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,29,chiudere,21,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,30,indietro,42,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,31,prima,47,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,32,accendere,24,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,33,anche,49,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,34,guerra,89,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,35,forse,46,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,36,morte,106,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,37,chiamare,5,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,38,macchina,91,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,39,sopra,37,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,40,dire,9,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,41,avanti,41,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,42,paura,99,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,43,come,50,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,44,venire,19,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,45,cattivo,68,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,46,domanda,96,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,47,però,51,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,48,vecchio,73,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,49,cosa,74,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,50,ieri,45,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,51,oggi,43,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,52,dare,8,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,53,amore,105,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,54,sinistra,40,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,55,acqua,83,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,56,potere,14,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,57,donna,86,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,58,computer,95,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,59,persona,82,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,60,poi,35,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,61,aiuto,79,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,62,destra,39,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,63,idea,90,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,64,dove,54,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,65,quando,53,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,66,quindi,52,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,67,lavoro,81,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,68,tempo,80,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,69,fare,12,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,70,aspettare,2,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,71,avere,3,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,72,piccolo,71,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,73,no,29,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,74,sempre,33,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,75,molto,32,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,76,mangiare,22,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,77,gioia,101,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,78,perchè,48,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,79,io,57,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,80,bisogno,85,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,81,noi,60,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,82,prendere,15,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,83,oggetto,93,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,84,anno,76,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,85,volere,26,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,86,male,36,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,87,oppure,56,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,88,andare,1,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,89,gruppo,88,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,90,bello,67,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,91,sapere,16,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,92,spegnere,25,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,93,quello,65,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,94,ansia,100,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,95,dovere,10,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,96,tu,63,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,97,capire,4,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,98,bagno,107,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,99,mille,98,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,100,sotto,38,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,101,serenità,104,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,102,buono,66,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,103,se,55,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,104,riposo,109,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,105,più,30,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,106,uomo,87,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,107,arrivare,0,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,108,loro,62,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,109,domani,44,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,110,adesso,34,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,111,chiedere,6,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,112,casa,77,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,113,parte,75,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,114,essere,11,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,115,bere,23,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,116,mettere,13,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,117,brutto,69,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,118,tristezza,103,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,119,grande,70,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,120,aprire,20,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,121,mano,92,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,122,lei,59,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,123,questo,64,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,124,dolore,108,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,125,voi,61,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,126,conoscere,7,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,127,lui,58,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,128,nuovo,72,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,129,bene,27,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,130,poco,31,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,131,trovare,18,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,132,cibo,84,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,133,felicità,102,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,134,problema,78,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,135,sentire,17,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,136,chiudere,21,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,137,indietro,42,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,138,prima,47,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,139,accendere,24,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,140,anche,49,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,141,guerra,89,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,142,forse,46,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,143,morte,106,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,144,chiamare,5,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,145,macchina,91,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,146,sopra,37,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,147,dire,9,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,148,avanti,41,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,149,paura,99,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,150,come,50,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,151,venire,19,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,152,cattivo,68,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,153,domanda,96,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,154,però,51,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,155,vecchio,73,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,156,cosa,74,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,157,ieri,45,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,158,oggi,43,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,159,dare,8,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,160,amore,105,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,161,sinistra,40,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,162,acqua,83,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,163,potere,14,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,164,donna,86,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,165,computer,95,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,166,persona,82,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,167,poi,35,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,168,aiuto,79,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,169,destra,39,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,170,idea,90,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,171,dove,54,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,172,quando,53,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,173,quindi,52,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,174,lavoro,81,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,175,tempo,80,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,176,fare,12,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,177,aspettare,2,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,178,avere,3,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,179,piccolo,71,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,180,no,29,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,181,sempre,33,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,182,molto,32,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,183,mangiare,22,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,184,gioia,101,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,185,perchè,48,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,186,io,57,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,187,bisogno,85,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,188,noi,60,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,189,prendere,15,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,190,oggetto,93,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
